id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
15vbomdZhnUR4iXw2KK5M5,0.979,https://api.spotify.com/v1/audio-analysis/15vbomdZhnUR4iXw2KK5M5,0.22,196680,0.142,0.961,2,0.205,-24.261,0,0.0347,128.5,1,https://api.spotify.com/v1/tracks/15vbomdZhnUR4iXw2KK5M5,audio_features,spotify:track:15vbomdZhnUR4iXw2KK5M5,0.0601
4SxoponB2oxqjuOSNYhTjb,0.102,https://api.spotify.com/v1/audio-analysis/4SxoponB2oxqjuOSNYhTjb,0.701,291733,0.557,0.865,9,0.164,-8.816,1,0.0291,109.995,4,https://api.spotify.com/v1/tracks/4SxoponB2oxqjuOSNYhTjb,audio_features,spotify:track:4SxoponB2oxqjuOSNYhTjb,0.586
4xxIMjx6sNmRgJx7fJ7ihg,0.992,https://api.spotify.com/v1/audio-analysis/4xxIMjx6sNmRgJx7fJ7ihg,0.241,154733,0.0152,0.922,0,0.111,-23.109,1,0.0401,73.218,3,https://api.spotify.com/v1/tracks/4xxIMjx6sNmRgJx7fJ7ihg,audio_features,spotify:track:4xxIMjx6sNmRgJx7fJ7ihg,0.0839
1tzXb0kRm7DA45EUen0TqM,0.761,https://api.spotify.com/v1/audio-analysis/1tzXb0kRm7DA45EUen0TqM,0.065,475373,0.172,0.72,10,0.383,-22.823,1,0.0412,52.952,4,https://api.spotify.com/v1/tracks/1tzXb0kRm7DA45EUen0TqM,audio_features,spotify:track:1tzXb0kRm7DA45EUen0TqM,0.0357
1aSEOdNv7wkOEjGhjHQ38U,0.919,https://api.spotify.com/v1/audio-analysis/1aSEOdNv7wkOEjGhjHQ38U,0.197,203307,0.171,0.609,0,0.0406,-21.379,1,0.0371,141.343,4,https://api.spotify.com/v1/tracks/1aSEOdNv7wkOEjGhjHQ38U,audio_features,spotify:track:1aSEOdNv7wkOEjGhjHQ38U,0.0601
04ZbcIONrJTCECTaYrheNB,0.295,https://api.spotify.com/v1/audio-analysis/04ZbcIONrJTCECTaYrheNB,0.445,564640,0.673,0.939,1,0.0987,-12.773,0,0.0312,126.995,4,https://api.spotify.com/v1/tracks/04ZbcIONrJTCECTaYrheNB,audio_features,spotify:track:04ZbcIONrJTCECTaYrheNB,0.054
60INvemo2VdXUU5YOZfFTP,0.514,https://api.spotify.com/v1/audio-analysis/60INvemo2VdXUU5YOZfFTP,0.12,390920,0.283,0.832,11,0.113,-16.579,1,0.0441,76.845,3,https://api.spotify.com/v1/tracks/60INvemo2VdXUU5YOZfFTP,audio_features,spotify:track:60INvemo2VdXUU5YOZfFTP,0.0469
1NvIyNssIUX41tEyWoS2aR,0.564,https://api.spotify.com/v1/audio-analysis/1NvIyNssIUX41tEyWoS2aR,0.268,777937,0.455,0.91,8,0.0877,-15.155,1,0.0435,109.997,4,https://api.spotify.com/v1/tracks/1NvIyNssIUX41tEyWoS2aR,audio_features,spotify:track:1NvIyNssIUX41tEyWoS2aR,0.0475
0BSJ1iQEmGibLCPMHGtdo7,0.636,https://api.spotify.com/v1/audio-analysis/0BSJ1iQEmGibLCPMHGtdo7,0.62,376733,0.318,0.879,1,0.118,-15.88,1,0.0399,150.379,4,https://api.spotify.com/v1/tracks/0BSJ1iQEmGibLCPMHGtdo7,audio_features,spotify:track:0BSJ1iQEmGibLCPMHGtdo7,0.2
6FAQCRweDsFmh6qeknuZFU,0.827,https://api.spotify.com/v1/audio-analysis/6FAQCRweDsFmh6qeknuZFU,0.176,193707,0.347,0.909,1,0.607,-14.568,0,0.0385,68.656,4,https://api.spotify.com/v1/tracks/6FAQCRweDsFmh6qeknuZFU,audio_features,spotify:track:6FAQCRweDsFmh6qeknuZFU,0.102
2dQLlee3j9j90ZXo9sleyD,0.977,https://api.spotify.com/v1/audio-analysis/2dQLlee3j9j90ZXo9sleyD,0.223,109013,0.125,0.892,11,0.0909,-22.796,0,0.0457,81.592,4,https://api.spotify.com/v1/tracks/2dQLlee3j9j90ZXo9sleyD,audio_features,spotify:track:2dQLlee3j9j90ZXo9sleyD,0.035
21WKOugYJ7HL2EbbNK3WxL,0.63,https://api.spotify.com/v1/audio-analysis/21WKOugYJ7HL2EbbNK3WxL,0.224,286507,0.803,0.935,1,0.0926,-10.739,1,0.0553,72.287,4,https://api.spotify.com/v1/tracks/21WKOugYJ7HL2EbbNK3WxL,audio_features,spotify:track:21WKOugYJ7HL2EbbNK3WxL,0.551
37IwDzmSZXEZcER596VF3w,0.0484,https://api.spotify.com/v1/audio-analysis/37IwDzmSZXEZcER596VF3w,0.559,254117,0.379,0.931,4,0.0876,-12.96,0,0.0407,170.048,4,https://api.spotify.com/v1/tracks/37IwDzmSZXEZcER596VF3w,audio_features,spotify:track:37IwDzmSZXEZcER596VF3w,0.0834
2iNGWKnBw3qbrlBT9lHb7I,0.143,https://api.spotify.com/v1/audio-analysis/2iNGWKnBw3qbrlBT9lHb7I,0.248,470111,0.435,0.745,0,0.172,-13.587,1,0.0378,99.903,4,https://api.spotify.com/v1/tracks/2iNGWKnBw3qbrlBT9lHb7I,audio_features,spotify:track:2iNGWKnBw3qbrlBT9lHb7I,0.0754
7MV4J60d8nwdAZQdXmNYmW,0.475,https://api.spotify.com/v1/audio-analysis/7MV4J60d8nwdAZQdXmNYmW,0.178,205454,0.098,0.934,10,0.0978,-24.945,0,0.0355,84.387,4,https://api.spotify.com/v1/tracks/7MV4J60d8nwdAZQdXmNYmW,audio_features,spotify:track:7MV4J60d8nwdAZQdXmNYmW,0.0522
0Vl8bCecLR1t49sQmCubbH,0.909,https://api.spotify.com/v1/audio-analysis/0Vl8bCecLR1t49sQmCubbH,0.114,333800,0.257,0.908,0,0.199,-14.266,1,0.0337,88.846,3,https://api.spotify.com/v1/tracks/0Vl8bCecLR1t49sQmCubbH,audio_features,spotify:track:0Vl8bCecLR1t49sQmCubbH,0.0624
5ccZ1SwagMMiuhKgwS5XCS,0.827,https://api.spotify.com/v1/audio-analysis/5ccZ1SwagMMiuhKgwS5XCS,0.0709,629373,0.252,0.75,2,0.102,-14.626,1,0.0346,180.968,3,https://api.spotify.com/v1/tracks/5ccZ1SwagMMiuhKgwS5XCS,audio_features,spotify:track:5ccZ1SwagMMiuhKgwS5XCS,0.0925
6l0LbTF2V77M3LPpcOBmqX,0.0953,https://api.spotify.com/v1/audio-analysis/6l0LbTF2V77M3LPpcOBmqX,0.577,567107,0.729,0.928,11,0.184,-14.376,0,0.0319,126.988,4,https://api.spotify.com/v1/tracks/6l0LbTF2V77M3LPpcOBmqX,audio_features,spotify:track:6l0LbTF2V77M3LPpcOBmqX,0.177
5hfG9ztj7AMC4hv1z2CYXK,0.119,https://api.spotify.com/v1/audio-analysis/5hfG9ztj7AMC4hv1z2CYXK,0.156,410933,0.197,0.835,11,0.125,-19.696,0,0.0347,78.354,3,https://api.spotify.com/v1/tracks/5hfG9ztj7AMC4hv1z2CYXK,audio_features,spotify:track:5hfG9ztj7AMC4hv1z2CYXK,0.115
7gePpUawLnGf1l1fnltiIR,0.974,https://api.spotify.com/v1/audio-analysis/7gePpUawLnGf1l1fnltiIR,0.251,127680,0.248,0.921,2,0.109,-19.181,1,0.0398,65.732,4,https://api.spotify.com/v1/tracks/7gePpUawLnGf1l1fnltiIR,audio_features,spotify:track:7gePpUawLnGf1l1fnltiIR,0.067
4cK52WJ9gD5M3VrJoZvhaN,0.65,https://api.spotify.com/v1/audio-analysis/4cK52WJ9gD5M3VrJoZvhaN,0.458,297347,0.709,0.953,5,0.112,-14.342,0,0.0434,196.142,5,https://api.spotify.com/v1/tracks/4cK52WJ9gD5M3VrJoZvhaN,audio_features,spotify:track:4cK52WJ9gD5M3VrJoZvhaN,0.0983
7Cg3F9ZsZ2TYUnlza49NYh,0.173,https://api.spotify.com/v1/audio-analysis/7Cg3F9ZsZ2TYUnlza49NYh,0.542,237827,0.749,0.942,6,0.315,-8.333,0,0.0277,94.031,4,https://api.spotify.com/v1/tracks/7Cg3F9ZsZ2TYUnlza49NYh,audio_features,spotify:track:7Cg3F9ZsZ2TYUnlza49NYh,0.674
4bBs07tSkVLzETwbgPlxdl,0.726,https://api.spotify.com/v1/audio-analysis/4bBs07tSkVLzETwbgPlxdl,0.356,270280,0.0385,0.877,8,0.113,-31.069,0,0.0658,66.653,4,https://api.spotify.com/v1/tracks/4bBs07tSkVLzETwbgPlxdl,audio_features,spotify:track:4bBs07tSkVLzETwbgPlxdl,0.214
5SeGooG3KMy70se6NQOyKQ,0.939,https://api.spotify.com/v1/audio-analysis/5SeGooG3KMy70se6NQOyKQ,0.223,323996,0.215,0.839,5,0.112,-22.173,0,0.0415,129.499,4,https://api.spotify.com/v1/tracks/5SeGooG3KMy70se6NQOyKQ,audio_features,spotify:track:5SeGooG3KMy70se6NQOyKQ,0.332
5XskKD00gs4XvV0J2PY3Wf,0.593,https://api.spotify.com/v1/audio-analysis/5XskKD00gs4XvV0J2PY3Wf,0.64,240001,0.494,0.929,5,0.111,-14.224,1,0.0393,91.995,4,https://api.spotify.com/v1/tracks/5XskKD00gs4XvV0J2PY3Wf,audio_features,spotify:track:5XskKD00gs4XvV0J2PY3Wf,0.332
5oomBIE4v4pYo7aUhq97jz,0.908,https://api.spotify.com/v1/audio-analysis/5oomBIE4v4pYo7aUhq97jz,0.35,341187,0.371,0.935,1,0.11,-16.325,1,0.0417,149.912,3,https://api.spotify.com/v1/tracks/5oomBIE4v4pYo7aUhq97jz,audio_features,spotify:track:5oomBIE4v4pYo7aUhq97jz,0.172
7BGJFDXyjH3os10wVfd73U,0.983,https://api.spotify.com/v1/audio-analysis/7BGJFDXyjH3os10wVfd73U,0.237,102800,0.584,0.606,2,0.379,-17.439,0,0.123,91.82,4,https://api.spotify.com/v1/tracks/7BGJFDXyjH3os10wVfd73U,audio_features,spotify:track:7BGJFDXyjH3os10wVfd73U,0.288
3MlXup5wJvcVOB0l3xVePV,0.755,https://api.spotify.com/v1/audio-analysis/3MlXup5wJvcVOB0l3xVePV,0.136,295933,0.0102,0.839,8,0.0998,-32.06,1,0.0299,71.91,3,https://api.spotify.com/v1/tracks/3MlXup5wJvcVOB0l3xVePV,audio_features,spotify:track:3MlXup5wJvcVOB0l3xVePV,0.0357
4NsPgRYUdHu2Q5JRNgXYU5,0.992,https://api.spotify.com/v1/audio-analysis/4NsPgRYUdHu2Q5JRNgXYU5,0.429,215500,0.01,0.945,2,0.103,-25.164,1,0.0537,74.677,1,https://api.spotify.com/v1/tracks/4NsPgRYUdHu2Q5JRNgXYU5,audio_features,spotify:track:4NsPgRYUdHu2Q5JRNgXYU5,0.207
6zYBmqPOc1vB5R4WekqlkR,0.0133,https://api.spotify.com/v1/audio-analysis/6zYBmqPOc1vB5R4WekqlkR,0.296,614200,0.471,0.833,0,0.376,-13.293,1,0.0375,117.268,3,https://api.spotify.com/v1/tracks/6zYBmqPOc1vB5R4WekqlkR,audio_features,spotify:track:6zYBmqPOc1vB5R4WekqlkR,0.0361
3pnv0MrPeFgtHDTmFPSrTg,0.0461,https://api.spotify.com/v1/audio-analysis/3pnv0MrPeFgtHDTmFPSrTg,0.102,235400,0.102,0.823,5,0.0878,-25.979,1,0.0376,80.254,3,https://api.spotify.com/v1/tracks/3pnv0MrPeFgtHDTmFPSrTg,audio_features,spotify:track:3pnv0MrPeFgtHDTmFPSrTg,0.286
3zJBkGf4gRqZ4o3BHHPuLU,0.393,https://api.spotify.com/v1/audio-analysis/3zJBkGf4gRqZ4o3BHHPuLU,0.155,717819,0.314,0.0594,2,0.35,-12.653,1,0.0336,149.878,4,https://api.spotify.com/v1/tracks/3zJBkGf4gRqZ4o3BHHPuLU,audio_features,spotify:track:3zJBkGf4gRqZ4o3BHHPuLU,0.0506
1tYiY1wABYqO4JQGijFPHr,0.524,https://api.spotify.com/v1/audio-analysis/1tYiY1wABYqO4JQGijFPHr,0.74,273587,0.289,0.905,6,0.0867,-15.443,0,0.044,89.986,4,https://api.spotify.com/v1/tracks/1tYiY1wABYqO4JQGijFPHr,audio_features,spotify:track:1tYiY1wABYqO4JQGijFPHr,0.275
0Xf8nLzbt3TXW0DejZhHTy,0.994,https://api.spotify.com/v1/audio-analysis/0Xf8nLzbt3TXW0DejZhHTy,0.0664,261560,0.00407,0.958,0,0.0712,-39.94,1,0.0366,71.376,3,https://api.spotify.com/v1/tracks/0Xf8nLzbt3TXW0DejZhHTy,audio_features,spotify:track:0Xf8nLzbt3TXW0DejZhHTy,0.0374
25CpDXbrcBWPTtjrgKQokz,0.562,https://api.spotify.com/v1/audio-analysis/25CpDXbrcBWPTtjrgKQokz,0.519,471653,0.254,0.893,11,0.0781,-18.007,0,0.0322,120.003,4,https://api.spotify.com/v1/tracks/25CpDXbrcBWPTtjrgKQokz,audio_features,spotify:track:25CpDXbrcBWPTtjrgKQokz,0.0379
7JaALg9qWbSkMfa5T57W22,0.822,https://api.spotify.com/v1/audio-analysis/7JaALg9qWbSkMfa5T57W22,0.253,250800,0.23,0.807,1,0.118,-28.561,1,0.0583,124.993,4,https://api.spotify.com/v1/tracks/7JaALg9qWbSkMfa5T57W22,audio_features,spotify:track:7JaALg9qWbSkMfa5T57W22,0.0801
19i0eqVS2lrRToPje5e6Rg,0.699,https://api.spotify.com/v1/audio-analysis/19i0eqVS2lrRToPje5e6Rg,0.0675,337173,0.124,0.815,2,0.104,-22.864,1,0.0492,75.321,4,https://api.spotify.com/v1/tracks/19i0eqVS2lrRToPje5e6Rg,audio_features,spotify:track:19i0eqVS2lrRToPje5e6Rg,0.031
09e4GqqAgTqDXSiMOUQOoz,0.665,https://api.spotify.com/v1/audio-analysis/09e4GqqAgTqDXSiMOUQOoz,0.278,278840,0.321,0.784,11,0.191,-17.491,1,0.0362,123.434,3,https://api.spotify.com/v1/tracks/09e4GqqAgTqDXSiMOUQOoz,audio_features,spotify:track:09e4GqqAgTqDXSiMOUQOoz,0.203
72vsE7d6iMu5lHto7xAPye,0.0314,https://api.spotify.com/v1/audio-analysis/72vsE7d6iMu5lHto7xAPye,0.148,384000,0.62,0.979,7,0.312,-16.511,0,0.0776,139.422,5,https://api.spotify.com/v1/tracks/72vsE7d6iMu5lHto7xAPye,audio_features,spotify:track:72vsE7d6iMu5lHto7xAPye,0.0723
7BzhqmRj3iOZXqMHqiifHr,0.974,https://api.spotify.com/v1/audio-analysis/7BzhqmRj3iOZXqMHqiifHr,0.552,160240,0.15,0.731,3,0.0698,-16.746,1,0.0347,87.485,4,https://api.spotify.com/v1/tracks/7BzhqmRj3iOZXqMHqiifHr,audio_features,spotify:track:7BzhqmRj3iOZXqMHqiifHr,0.316
5HzfnZhtGRSenfvmdnY7aV,0.974,https://api.spotify.com/v1/audio-analysis/5HzfnZhtGRSenfvmdnY7aV,0.467,159480,0.237,0.879,2,0.117,-18.522,1,0.0357,72.531,5,https://api.spotify.com/v1/tracks/5HzfnZhtGRSenfvmdnY7aV,audio_features,spotify:track:5HzfnZhtGRSenfvmdnY7aV,0.151
5MSfgtOBZkbxlcwsI9XNpf,0.329,https://api.spotify.com/v1/audio-analysis/5MSfgtOBZkbxlcwsI9XNpf,0.659,316919,0.716,0.909,9,0.127,-7.816,1,0.0317,139.952,4,https://api.spotify.com/v1/tracks/5MSfgtOBZkbxlcwsI9XNpf,audio_features,spotify:track:5MSfgtOBZkbxlcwsI9XNpf,0.382
6yYV3V3jqeWXinATQmngVc,0.995,https://api.spotify.com/v1/audio-analysis/6yYV3V3jqeWXinATQmngVc,0.438,82747,0.00158,0.898,1,0.0969,-31.092,1,0.0644,85.117,4,https://api.spotify.com/v1/tracks/6yYV3V3jqeWXinATQmngVc,audio_features,spotify:track:6yYV3V3jqeWXinATQmngVc,0.569
6gUMie2BcHapJmSZwoNjWG,0.291,https://api.spotify.com/v1/audio-analysis/6gUMie2BcHapJmSZwoNjWG,0.271,205267,0.296,0.963,8,0.107,-20.446,1,0.0489,103.386,4,https://api.spotify.com/v1/tracks/6gUMie2BcHapJmSZwoNjWG,audio_features,spotify:track:6gUMie2BcHapJmSZwoNjWG,0.0434
57kozn0j4DL3toKrqKQY0U,0.76,https://api.spotify.com/v1/audio-analysis/57kozn0j4DL3toKrqKQY0U,0.561,271520,0.33,0.134,5,0.106,-13.51,1,0.0268,79.01,4,https://api.spotify.com/v1/tracks/57kozn0j4DL3toKrqKQY0U,audio_features,spotify:track:57kozn0j4DL3toKrqKQY0U,0.378
4BbKj6LPue8dBbqO9fcZXb,0.958,https://api.spotify.com/v1/audio-analysis/4BbKj6LPue8dBbqO9fcZXb,0.0891,456547,0.116,0.942,4,0.0964,-27.656,0,0.0381,75.761,4,https://api.spotify.com/v1/tracks/4BbKj6LPue8dBbqO9fcZXb,audio_features,spotify:track:4BbKj6LPue8dBbqO9fcZXb,0.137
5jq2F68xBmFdni1nNxBBv7,0.851,https://api.spotify.com/v1/audio-analysis/5jq2F68xBmFdni1nNxBBv7,0.117,552333,0.313,0.918,2,0.101,-17.67,0,0.0483,94.903,3,https://api.spotify.com/v1/tracks/5jq2F68xBmFdni1nNxBBv7,audio_features,spotify:track:5jq2F68xBmFdni1nNxBBv7,0.0341
3EYY3nTXuPK2ALAaZoc8u3,0.958,https://api.spotify.com/v1/audio-analysis/3EYY3nTXuPK2ALAaZoc8u3,0.137,282400,0.00746,0.932,6,0.0774,-32.135,1,0.0403,70.895,4,https://api.spotify.com/v1/tracks/3EYY3nTXuPK2ALAaZoc8u3,audio_features,spotify:track:3EYY3nTXuPK2ALAaZoc8u3,0.084
5EQJwmqtxNMTYN3Spr8NU3,0.000815,https://api.spotify.com/v1/audio-analysis/5EQJwmqtxNMTYN3Spr8NU3,0.663,397867,0.639,0.836,0,0.518,-12.28,1,0.0425,124.015,4,https://api.spotify.com/v1/tracks/5EQJwmqtxNMTYN3Spr8NU3,audio_features,spotify:track:5EQJwmqtxNMTYN3Spr8NU3,0.067
01K7WtcFrsolt07wYU8zTY,0.869,https://api.spotify.com/v1/audio-analysis/01K7WtcFrsolt07wYU8zTY,0.187,499760,0.311,0.938,2,0.0906,-18.856,0,0.0408,142.832,5,https://api.spotify.com/v1/tracks/01K7WtcFrsolt07wYU8zTY,audio_features,spotify:track:01K7WtcFrsolt07wYU8zTY,0.0381
0RkilKhJ6XYd6jZkeVkrxB,0.121,https://api.spotify.com/v1/audio-analysis/0RkilKhJ6XYd6jZkeVkrxB,0.284,403013,0.384,0.816,11,0.11,-11.907,0,0.0287,92.742,4,https://api.spotify.com/v1/tracks/0RkilKhJ6XYd6jZkeVkrxB,audio_features,spotify:track:0RkilKhJ6XYd6jZkeVkrxB,0.038
1zmd7f8R6rfm0Tnw4pFA80,0.987,https://api.spotify.com/v1/audio-analysis/1zmd7f8R6rfm0Tnw4pFA80,0.334,149894,0.0957,0.914,6,0.121,-15.617,0,0.0317,67.953,4,https://api.spotify.com/v1/tracks/1zmd7f8R6rfm0Tnw4pFA80,audio_features,spotify:track:1zmd7f8R6rfm0Tnw4pFA80,0.204
3aUMnm7TBTgToWcab9LaXL,0.92,https://api.spotify.com/v1/audio-analysis/3aUMnm7TBTgToWcab9LaXL,0.374,206173,0.185,0.0019,6,0.101,-11.831,1,0.0387,128.838,4,https://api.spotify.com/v1/tracks/3aUMnm7TBTgToWcab9LaXL,audio_features,spotify:track:3aUMnm7TBTgToWcab9LaXL,0.217
7sqii6BhIDpJChYpU3WjwS,0.195,https://api.spotify.com/v1/audio-analysis/7sqii6BhIDpJChYpU3WjwS,0.595,230307,0.788,0.202,3,0.153,-10.128,0,0.363,97.012,4,https://api.spotify.com/v1/tracks/7sqii6BhIDpJChYpU3WjwS,audio_features,spotify:track:7sqii6BhIDpJChYpU3WjwS,0.414
1sc7nr4cXBBN2PRsxrmls8,0.953,https://api.spotify.com/v1/audio-analysis/1sc7nr4cXBBN2PRsxrmls8,0.285,205107,0.102,0.96,0,0.0861,-19.423,1,0.0339,75.064,4,https://api.spotify.com/v1/tracks/1sc7nr4cXBBN2PRsxrmls8,audio_features,spotify:track:1sc7nr4cXBBN2PRsxrmls8,0.0742
4RLL7VK8u36nY843Dvi79j,0.849,https://api.spotify.com/v1/audio-analysis/4RLL7VK8u36nY843Dvi79j,0.162,122573,0.253,0.326,0,0.171,-13.605,1,0.0401,71.239,5,https://api.spotify.com/v1/tracks/4RLL7VK8u36nY843Dvi79j,audio_features,spotify:track:4RLL7VK8u36nY843Dvi79j,0.0337
0URA5PvjEc0RljIzCTtrXU,0.418,https://api.spotify.com/v1/audio-analysis/0URA5PvjEc0RljIzCTtrXU,0.306,277813,0.25,0.525,3,0.0478,-12.989,1,0.0406,117.312,3,https://api.spotify.com/v1/tracks/0URA5PvjEc0RljIzCTtrXU,audio_features,spotify:track:0URA5PvjEc0RljIzCTtrXU,0.286
6knzYloG0x3MroAhnLVLGe,0.961,https://api.spotify.com/v1/audio-analysis/6knzYloG0x3MroAhnLVLGe,0.554,361880,0.172,0.914,3,0.0929,-16.894,0,0.0292,99.998,4,https://api.spotify.com/v1/tracks/6knzYloG0x3MroAhnLVLGe,audio_features,spotify:track:6knzYloG0x3MroAhnLVLGe,0.0367
0dHHd9p8ZTIB2EW7wqWNgD,0.00395,https://api.spotify.com/v1/audio-analysis/0dHHd9p8ZTIB2EW7wqWNgD,0.352,501533,0.805,0.865,10,0.123,-7.643,1,0.0424,110.093,4,https://api.spotify.com/v1/tracks/0dHHd9p8ZTIB2EW7wqWNgD,audio_features,spotify:track:0dHHd9p8ZTIB2EW7wqWNgD,0.105
32bhoLm6qwLD1n7rG3S0AM,0.973,https://api.spotify.com/v1/audio-analysis/32bhoLm6qwLD1n7rG3S0AM,0.283,805947,0.209,0.928,9,0.198,-20.193,1,0.0428,70.337,4,https://api.spotify.com/v1/tracks/32bhoLm6qwLD1n7rG3S0AM,audio_features,spotify:track:32bhoLm6qwLD1n7rG3S0AM,0.0613
0GU7HXMGewpD83cGv6a5YH,0.812,https://api.spotify.com/v1/audio-analysis/0GU7HXMGewpD83cGv6a5YH,0.531,871893,0.392,0.834,10,0.675,-17.274,0,0.034,115.026,4,https://api.spotify.com/v1/tracks/0GU7HXMGewpD83cGv6a5YH,audio_features,spotify:track:0GU7HXMGewpD83cGv6a5YH,0.156
6T10XPeC9X5xEaD6tMcK6M,0.878,https://api.spotify.com/v1/audio-analysis/6T10XPeC9X5xEaD6tMcK6M,0.327,268307,0.426,0.000997,7,0.18,-11.576,0,0.027,93.949,4,https://api.spotify.com/v1/tracks/6T10XPeC9X5xEaD6tMcK6M,audio_features,spotify:track:6T10XPeC9X5xEaD6tMcK6M,0.169
4OO2lavE7yz5Ane6fEYXp3,0.105,https://api.spotify.com/v1/audio-analysis/4OO2lavE7yz5Ane6fEYXp3,0.54,423933,0.385,0.916,7,0.101,-13.819,0,0.0435,91.041,4,https://api.spotify.com/v1/tracks/4OO2lavE7yz5Ane6fEYXp3,audio_features,spotify:track:4OO2lavE7yz5Ane6fEYXp3,0.0875
50mL6pbI0uI6YX1xbSer7g,0.817,https://api.spotify.com/v1/audio-analysis/50mL6pbI0uI6YX1xbSer7g,0.189,238773,0.343,0.916,4,0.0924,-20.314,1,0.0453,141.659,4,https://api.spotify.com/v1/tracks/50mL6pbI0uI6YX1xbSer7g,audio_features,spotify:track:50mL6pbI0uI6YX1xbSer7g,0.0834
77FEFA9LABMYORSAI0gxqG,0.232,https://api.spotify.com/v1/audio-analysis/77FEFA9LABMYORSAI0gxqG,0.723,359800,0.419,0.386,1,0.589,-19.711,1,0.0635,129.004,4,https://api.spotify.com/v1/tracks/77FEFA9LABMYORSAI0gxqG,audio_features,spotify:track:77FEFA9LABMYORSAI0gxqG,0.173
7aGSZ7otMHlEtdO4T89TAa,0.0438,https://api.spotify.com/v1/audio-analysis/7aGSZ7otMHlEtdO4T89TAa,0.146,367973,0.192,0.89,10,0.104,-24.775,0,0.0613,81.242,4,https://api.spotify.com/v1/tracks/7aGSZ7otMHlEtdO4T89TAa,audio_features,spotify:track:7aGSZ7otMHlEtdO4T89TAa,0.044
6djrtIk0n1y41sRM9LOsLe,0.236,https://api.spotify.com/v1/audio-analysis/6djrtIk0n1y41sRM9LOsLe,0.211,577627,0.47,0.782,11,0.376,-18.931,1,0.0448,117.563,4,https://api.spotify.com/v1/tracks/6djrtIk0n1y41sRM9LOsLe,audio_features,spotify:track:6djrtIk0n1y41sRM9LOsLe,0.0387
2LDYvpug35TCwdooo62tD2,0.000163,https://api.spotify.com/v1/audio-analysis/2LDYvpug35TCwdooo62tD2,0.728,252640,0.467,0.903,1,0.0374,-14.021,1,0.252,94.027,4,https://api.spotify.com/v1/tracks/2LDYvpug35TCwdooo62tD2,audio_features,spotify:track:2LDYvpug35TCwdooo62tD2,0.367
33x5orlhgXWVIVCHnqfs8S,0.991,https://api.spotify.com/v1/audio-analysis/33x5orlhgXWVIVCHnqfs8S,0.334,185480,0.0842,0.932,2,0.0795,-24.786,1,0.0351,139.466,4,https://api.spotify.com/v1/tracks/33x5orlhgXWVIVCHnqfs8S,audio_features,spotify:track:33x5orlhgXWVIVCHnqfs8S,0.109
2KjHhl4FfRb9t9wIJoRID6,0.0185,https://api.spotify.com/v1/audio-analysis/2KjHhl4FfRb9t9wIJoRID6,0.328,574000,0.479,0.682,4,0.268,-13.336,1,0.0313,119.596,4,https://api.spotify.com/v1/tracks/2KjHhl4FfRb9t9wIJoRID6,audio_features,spotify:track:2KjHhl4FfRb9t9wIJoRID6,0.0569
1t9Yh3MaABL3wRv19rGYIJ,0.963,https://api.spotify.com/v1/audio-analysis/1t9Yh3MaABL3wRv19rGYIJ,0.172,259693,0.0571,0.898,8,0.294,-36.058,0,0.0419,115.773,4,https://api.spotify.com/v1/tracks/1t9Yh3MaABL3wRv19rGYIJ,audio_features,spotify:track:1t9Yh3MaABL3wRv19rGYIJ,0.133
5eJopoeU72qC20mNzEcORS,0.383,https://api.spotify.com/v1/audio-analysis/5eJopoeU72qC20mNzEcORS,0.465,656000,0.363,0.919,9,0.0976,-14.197,1,0.0435,75.012,4,https://api.spotify.com/v1/tracks/5eJopoeU72qC20mNzEcORS,audio_features,spotify:track:5eJopoeU72qC20mNzEcORS,0.0987
5QIkWpgfZHlhUBI099FWnC,0.925,https://api.spotify.com/v1/audio-analysis/5QIkWpgfZHlhUBI099FWnC,0.327,114520,0.159,0.00136,5,0.113,-11.098,1,0.0433,126.809,4,https://api.spotify.com/v1/tracks/5QIkWpgfZHlhUBI099FWnC,audio_features,spotify:track:5QIkWpgfZHlhUBI099FWnC,0.0614
01OXa5tVuCssU6j8TY7kxr,0.0931,https://api.spotify.com/v1/audio-analysis/01OXa5tVuCssU6j8TY7kxr,0.347,348800,0.209,0.617,5,0.103,-15.268,1,0.0262,80.242,4,https://api.spotify.com/v1/tracks/01OXa5tVuCssU6j8TY7kxr,audio_features,spotify:track:01OXa5tVuCssU6j8TY7kxr,0.229
0ERk18BFV3SpQvyGdsvUjr,0.826,https://api.spotify.com/v1/audio-analysis/0ERk18BFV3SpQvyGdsvUjr,0.66,292147,0.301,0.934,0,0.101,-15.523,0,0.0239,87.514,4,https://api.spotify.com/v1/tracks/0ERk18BFV3SpQvyGdsvUjr,audio_features,spotify:track:0ERk18BFV3SpQvyGdsvUjr,0.264
19Xl5k0LW5sIiaEQqdho8h,0.901,https://api.spotify.com/v1/audio-analysis/19Xl5k0LW5sIiaEQqdho8h,0.671,417093,0.275,0.922,4,0.107,-15.999,1,0.0325,115.987,4,https://api.spotify.com/v1/tracks/19Xl5k0LW5sIiaEQqdho8h,audio_features,spotify:track:19Xl5k0LW5sIiaEQqdho8h,0.0745
